dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,bwd meanDelta,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN,Forward FIN flag count,Forward SYN flag count,Forward RST flag count,Forward ACK flag count,Forward 0x0014 flag count,Forward ACK-PSH flag count,Forward 0x003F flag count,Forward ACK-FIN-PSH flag count,Forward URG flag count,Forward FIN-ACK flag count,Backward FIN flag count,Backward RST flag count,Backward ACK flag count,Backward 0x0014 flag count,Backward ACK-PSH flag count,Backward 0x003F flag count,Backward SYN-ACK flag count,Backward ACK-FIN-PSH flag count,Backward URG flag count,Backward FIN-ACK flag count,Label
443,1,0,0x0011,0x0010,0.000171129,0.000016822,40960,64128,2.07881992647835,2.52670200999684,0,571,0,2974,0.076052924,0.0134496240506654,4.29394115892695E-07,0.113036024559129,0.0006552817072776,44990.3222222222,907282.861111111,350.696921596898,1264.47398366953,0.0004503247777777,TCP,1099,4006,10,9,19,1687,4504,4.81042146682739,3.56195545196533,168.7,218.738682246902,47846.6111111111,500.444444444444,951.821163758076,905963.527777778,0.0002140998840332,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,5,0,1,1,0,0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000037691,0.000015499,40960,64128,2.028458457193,2.38073112096155,0,590,0,2974,0.0771023823,0.0136084603474777,1.83489562972521E-06,0.113701527386856,0.0013545831940952,48068.4555555556,826286.044444445,349.097700482916,1085.13724493427,0.0005693929,TCP,1133,4006,10,10,20,1721,4558,4.92985200881958,4.20039033889771,172.1,226.208114600496,51170.1111111111,455.8,908.422906898421,825232.177777778,4.64916229248047E-05,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000037691,0.000015499,40960,64128,2.028458457193,2.38073112096155,0,590,0,2974,0.0771023823,0.0136084603474777,1.83489562972521E-06,0.113701527386856,0.0013545831940952,48068.4555555556,826286.044444445,349.097700482916,1085.13724493427,0.0005693929,TCP,1133,4006,10,10,20,1721,4558,4.92985200881958,4.20039033889771,172.1,226.208114600496,51170.1111111111,455.8,908.422906898421,825232.177777778,4.64916229248047E-05,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000187498,0.000023224,39936,64128,1.58682022270546,1.70285844713895,0,571,0,2974,0.1027145348,0.0163153265975126,0.0004963967627318,0.124497229959694,0.0222799632569675,44557.1555555556,921200.711111111,268.807345726306,1024.78021348822,0.0075873278,TCP,1094,5466,10,10,20,1694,6018,6.30191111564636,5.872478723526,169.4,216.859081228136,47027.8611111111,601.8,959.039890260625,919757.511111111,7.08103179931641E-05,0,0,2,0,5,0,3,0,0,0,1,0,0,4,0,4,0,1,1,0,0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000159127,0.00002151,40960,64128,1.98856303546322,2.29436155291966,0,571,0,2974,0.0789671345,0.0147531689204103,3.04564509746764E-07,0.118387121235334,0.0005518736356692,42223.8222222222,758246.563636364,328.908326065616,961.963225642314,0.0002563591818181,TCP,1066,4006,10,11,21,1654,4612,5.02875685691834,4.79436206817627,165.4,211.817203686995,44866.5277777778,419.272727272727,870.27904615808,757385.618181818,6.17504119873047E-05,0,0,2,0,5,0,3,0,0,0,1,0,0,3,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000037691,0.000015499,40960,64128,2.028458457193,2.38073112096155,0,590,0,2974,0.0771023823,0.0136084603474777,1.83489562972521E-06,0.113701527386856,0.0013545831940952,48068.4555555556,826286.044444445,349.097700482916,1085.13724493427,0.0005693929,TCP,1133,4006,10,10,20,1721,4558,4.92985200881958,4.20039033889771,172.1,226.208114600496,51170.1111111111,455.8,908.422906898421,825232.177777778,4.64916229248047E-05,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000237422,0.000025458,40960,64128,2.10761906858029,2.43443872746979,0,589,0,2974,0.0743331143,0.0133690552622394,4.93605128291818E-07,0.112696949821756,0.0007025703724836,47974.6222222222,758246.563636364,362.51047979581,1020.69376464461,0.0003706257272727,TCP,1132,4006,10,11,21,1720,4612,4.74469041824341,4.5184953212738,172,225.983836688477,51068.6944444444,419.272727272727,870.27904615808,757385.618181818,0.0001401901245117,0,0,2,0,5,0,3,0,0,0,1,0,0,3,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000187498,0.000023224,39936,64128,1.58682022270546,1.70285844713895,0,571,0,2974,0.1027145348,0.0163153265975126,0.0004963967627318,0.124497229959694,0.0222799632569675,44557.1555555556,921200.711111111,268.807345726306,1024.78021348822,0.0075873278,TCP,1094,5466,10,10,20,1694,6018,6.30191111564636,5.872478723526,169.4,216.859081228136,47027.8611111111,601.8,959.039890260625,919757.511111111,7.08103179931641E-05,0,0,2,0,5,0,3,0,0,0,1,0,0,4,0,4,0,1,1,0,0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000130032,0.000033852,44032,64128,1.79323044715105,2.21239961689812,0,590,0,2974,0.08221111175,0.0139620499904067,3.16454530472454E-07,0.115673237645849,0.0005625429143385,41273.7196969697,753059.854545455,277.801283437816,943.4878729881,0.0003159833636363,TCP,1133,4085,12,11,23,1859,4691,6.69183373451233,4.97197699546814,154.916666666667,207.582754582359,43090.6,426.454545454545,867.284078446776,752181.672727273,7.91549682617187E-05,0,0,2,0,7,0,3,0,0,0,1,0,0,2,0,7,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000099666,0.0000376,40960,64128,2.04673677964381,2.35729552668994,0,571,0,2974,0.0766642137,0.0137753622279648,3.06793017433818E-07,0.114396652558397,0.0005538889937828,37889.2888888889,758246.563636364,326.659190031153,988.34972446309,0.0003241162727272,TCP,1008,4006,10,11,21,1596,4612,4.88582611083984,4.66636443138123,159.6,200.537402995052,40215.25,419.272727272727,870.27904615808,757385.618181818,0.0001277923583984,0,0,2,0,5,0,3,0,0,0,1,0,0,3,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.733590913,0.000073767,40960,64128,1.72714197774606,1.95729466620923,0,575,0,2974,0.136378561727273,0.0500749989610095,1.98078595752818E-07,0.218629510004025,0.0004450602158728,43150.0545454545,758246.563636364,277.284793881777,820.640272777907,0.0002819067272727,TCP,1118,4006,11,11,22,1766,4612,6.36890316009522,5.62000203132629,160.545454545455,213.651325502298,45646.8888888889,419.272727272727,870.27904615808,757385.618181818,8.72611999511719E-05,0,0,2,0,5,0,3,0,0,0,2,0,0,3,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000099666,0.0000376,40960,64128,2.04673677964381,2.35729552668994,0,571,0,2974,0.0766642137,0.0137753622279648,3.06793017433818E-07,0.114396652558397,0.0005538889937828,37889.2888888889,758246.563636364,326.659190031153,988.34972446309,0.0003241162727272,TCP,1008,4006,10,11,21,1596,4612,4.88582611083984,4.66636443138123,159.6,200.537402995052,40215.25,419.272727272727,870.27904615808,757385.618181818,0.0001277923583984,0,0,2,0,5,0,3,0,0,0,1,0,0,3,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.733590913,0.000073767,40960,64128,1.72714197774606,1.95729466620923,0,575,0,2974,0.136378561727273,0.0500749989610095,1.98078595752818E-07,0.218629510004025,0.0004450602158728,43150.0545454545,758246.563636364,277.284793881777,820.640272777907,0.0002819067272727,TCP,1118,4006,11,11,22,1766,4612,6.36890316009522,5.62000203132629,160.545454545455,213.651325502298,45646.8888888889,419.272727272727,870.27904615808,757385.618181818,8.72611999511719E-05,0,0,2,0,5,0,3,0,0,0,2,0,0,3,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.00000004,0.000157613,40960,64128,1.48780324154537,1.74452381299977,0,571,0,2974,0.077750802076923,0.0082162631312386,4.08728900187344E-07,0.0888833674587457,0.0006393190910549,32471.3974358974,826286.044444445,207.376882590785,795.153953965295,0.0004343137,TCP,1044,4006,13,10,23,1812,4558,8.73771452903748,5.73222327232361,139.384615384615,184.231820368696,33941.3636363636,455.8,908.422906898421,825232.177777778,0.000108003616333,0,0,2,0,8,0,3,0,0,0,1,0,0,2,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000094135,0.000048271,40960,64128,2.13285384043504,2.59478435692011,0,571,0,2974,0.0734327198,0.0131120174957978,1.65672237029653E-06,0.111608317884502,0.0012871372771761,39823.3888888889,907282.861111111,346.162178302607,1298.54541595202,0.0007267475555555,TCP,1035,4006,10,9,19,1623,4504,4.68855381011963,3.46849632263184,162.3,205.639247226788,42287.5,500.444444444444,951.821163758076,905963.527777778,0.0001003742218017,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,5,0,1,1,0,0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000126064,0.000033894,40960,64128,1.91100100946756,2.2151454902875,0,571,0,2974,0.0823471177,0.0135432710597422,2.50747291243167E-07,0.113428865403631,0.000500746733632,46229.7888888889,826286.044444445,325.061271710432,1009.66331447304,0.0003234825,TCP,1113,4006,10,10,20,1701,4558,5.23285961151123,4.51437616348267,170.1,221.774660410066,49184,455.8,908.422906898421,825232.177777778,0.0001649856567382,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000025458,0.000021961,40960,64128,2.0007450016841,2.29965101011282,0,571,0,2974,0.0783458706,0.0140432622661798,2.59393634245218E-07,0.115503675927958,0.0005093070137404,41903.2888888889,758246.563636364,330.122925277877,964.180950785483,0.0002833402727272,TCP,1062,4006,10,11,21,1650,4612,4.9981381893158,4.78333449363709,165,211.0017772437,44521.75,419.272727272727,870.27904615808,757385.618181818,0.0001049041748046,0,0,2,0,5,0,3,0,0,0,1,0,0,3,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.00018248,0.000030758,40960,64128,2.03504289776868,2.35646068240676,0,571,0,2974,0.0773138186,0.0145276796847673,3.54574298310564E-07,0.11747891598295,0.0005954614163071,45871.6555555556,758246.563636364,345.346779751345,987.999697023635,0.0002845188181818,TCP,1109,4006,10,11,21,1697,4612,4.91390132904053,4.66801762580872,169.7,220.901436039797,48797.4444444444,419.272727272727,870.27904615808,757385.618181818,9.34600830078125E-05,0,0,2,0,5,0,3,0,0,0,1,0,0,3,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000110235,0.000137857,40960,64128,1.98340745036604,2.41477284030998,0,571,0,2974,0.0792477191,0.015237513560881,4.52256013388861E-07,0.120314745076557,0.0006724998240809,45605.1555555556,907282.861111111,335.989222092007,1208.45965252846,0.0003902211111111,TCP,1106,4006,10,9,19,1694,4504,5.04182839393616,3.72705864906311,169.4,220.249542817031,48509.8611111111,500.444444444444,951.821163758076,905963.527777778,0.000159740447998,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,5,0,1,1,0,0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.00000004,0.000157613,40960,64128,1.48780324154537,1.74452381299977,0,571,0,2974,0.077750802076923,0.0082162631312386,4.08728900187344E-07,0.0888833674587457,0.0006393190910549,32471.3974358974,826286.044444445,207.376882590785,795.153953965295,0.0004343137,TCP,1044,4006,13,10,23,1812,4558,8.73771452903748,5.73222327232361,139.384615384615,184.231820368696,33941.3636363636,455.8,908.422906898421,825232.177777778,0.000108003616333,0,0,2,0,8,0,3,0,0,0,1,0,0,2,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000094135,0.000048271,40960,64128,2.13285384043504,2.59478435692011,0,571,0,2974,0.0734327198,0.0131120174957978,1.65672237029653E-06,0.111608317884502,0.0012871372771761,39823.3888888889,907282.861111111,346.162178302607,1298.54541595202,0.0007267475555555,TCP,1035,4006,10,9,19,1623,4504,4.68855381011963,3.46849632263184,162.3,205.639247226788,42287.5,500.444444444444,951.821163758076,905963.527777778,0.0001003742218017,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,5,0,1,1,0,0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000126064,0.000033894,40960,64128,1.91100100946756,2.2151454902875,0,571,0,2974,0.0823471177,0.0135432710597422,2.50747291243167E-07,0.113428865403631,0.000500746733632,46229.7888888889,826286.044444445,325.061271710432,1009.66331447304,0.0003234825,TCP,1113,4006,10,10,20,1701,4558,5.23285961151123,4.51437616348267,170.1,221.774660410066,49184,455.8,908.422906898421,825232.177777778,0.0001649856567382,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000025458,0.000021961,40960,64128,2.0007450016841,2.29965101011282,0,571,0,2974,0.0783458706,0.0140432622661798,2.59393634245218E-07,0.115503675927958,0.0005093070137404,41903.2888888889,758246.563636364,330.122925277877,964.180950785483,0.0002833402727272,TCP,1062,4006,10,11,21,1650,4612,4.9981381893158,4.78333449363709,165,211.0017772437,44521.75,419.272727272727,870.27904615808,757385.618181818,0.0001049041748046,0,0,2,0,5,0,3,0,0,0,1,0,0,3,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.00018248,0.000030758,40960,64128,2.03504289776868,2.35646068240676,0,571,0,2974,0.0773138186,0.0145276796847673,3.54574298310564E-07,0.11747891598295,0.0005954614163071,45871.6555555556,758246.563636364,345.346779751345,987.999697023635,0.0002845188181818,TCP,1109,4006,10,11,21,1697,4612,4.91390132904053,4.66801762580872,169.7,220.901436039797,48797.4444444444,419.272727272727,870.27904615808,757385.618181818,9.34600830078125E-05,0,0,2,0,5,0,3,0,0,0,1,0,0,3,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000110235,0.000137857,40960,64128,1.98340745036604,2.41477284030998,0,571,0,2974,0.0792477191,0.015237513560881,4.52256013388861E-07,0.120314745076557,0.0006724998240809,45605.1555555556,907282.861111111,335.989222092007,1208.45965252846,0.0003902211111111,TCP,1106,4006,10,9,19,1694,4504,5.04182839393616,3.72705864906311,169.4,220.249542817031,48509.8611111111,500.444444444444,951.821163758076,905963.527777778,0.000159740447998,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,5,0,1,1,0,0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000548182,4.5796e-05,40960,64128,2.02880235861895,2.39667433824955,0,571,0,2974,0.0773227808,0.0143699432279783,7.59515364574178e-07,0.11683940288524,0.0008715017869024,40576.7222222222,826286.044444445,331.303425162475,1092.40416337414,0.0006480368,TCP,1045,4006,10,10,20,1633,4558,4.92901635169983,4.17244839668274,163.3,207.596028649662,43096.1111111111,455.8,908.422906898421,825232.177777778,0.0001027584075927,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000302394,2.4526e-05,40960,64128,1.9645614860601,2.3194553247439,0,581,0,2974,0.0799168746,0.0152744441411538,2.71583380682278e-07,0.120460457968979,0.0005211366238159,47231.1555555556,826286.044444445,336.332926413488,1057.20773701827,0.0003615295,TCP,1124,4006,10,10,20,1712,4558,5.09019446372986,4.31135702133179,171.2,224.199378034621,50265.3611111111,455.8,908.422906898421,825232.177777778,0.0002272129058837,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000548182,4.5796e-05,40960,64128,2.02880235861895,2.39667433824955,0,571,0,2974,0.0773227808,0.0143699432279783,7.59515364574178e-07,0.11683940288524,0.0008715017869024,40576.7222222222,826286.044444445,331.303425162475,1092.40416337414,0.0006480368,TCP,1045,4006,10,10,20,1633,4558,4.92901635169983,4.17244839668274,163.3,207.596028649662,43096.1111111111,455.8,908.422906898421,825232.177777778,0.0001027584075927,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000302394,2.4526e-05,40960,64128,1.9645614860601,2.3194553247439,0,581,0,2974,0.0799168746,0.0152744441411538,2.71583380682278e-07,0.120460457968979,0.0005211366238159,47231.1555555556,826286.044444445,336.332926413488,1057.20773701827,0.0003615295,TCP,1124,4006,10,10,20,1712,4558,5.09019446372986,4.31135702133179,171.2,224.199378034621,50265.3611111111,455.8,908.422906898421,825232.177777778,0.0002272129058837,0,0,2,0,5,0,3,0,0,0,1,0,0,2,0,6,0,1,0,0,1,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0004,0.000644421,2.8133e-05,40960.0,0.0,1.8622717859189293,2.12101357952074,0.0,571,0.0,2974.0,0.0727568537272727,0.0146080042138629,1.3025183468321515e-06,0.1180847323845198,0.0011412792589161,38919.07272727273,700367.4242424242,297.9634857470287,824.7207801703144,0.0005177198333333,TCP,1094.0,4006.0,11.0,12.0,23.0,1760.0,4666.0,5.906764030456543,5.65767240524292,160.0,201.6527267909418,40663.82222222223,388.8333333333333,836.4514693669087,699651.0606060605,0.0001437664031982,0.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.001557354,3.2241e-05,40960.0,64128.0,2.139055018280608,2.510908550167358,0.0,575,0.0,2974.0,0.0735725889,0.0122720245240102,8.260213774071556e-07,0.1079741788475825,0.0009088571820738,46681.95555555556,826286.0444444445,364.9227861186717,1144.4721171662818,0.0009151246,TCP,1118.0,4006.0,10.0,10.0,20.0,1706.0,4558.0,4.674961566925049,3.982622146606445,170.6,222.87259688989232,49672.194444444445,455.8,908.4229068984212,825232.1777777778,6.866455078125e-05,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,8.3806e-05,2.3314e-05,40960.0,64128.0,1.9931276768535005,2.303906277250135,0.0,571,0.0,2974.0,0.0787790945,0.012242701416045,1.814029523514333e-07,0.1078451034829251,0.0004259142546938,45960.88888888889,826286.0444444445,338.4330795297244,1050.1204811706116,0.0002793599,TCP,1110.0,4006.0,10.0,10.0,20.0,1698.0,4558.0,5.017240047454834,4.340454339981079,169.8,221.11931168489107,48893.75,455.8,908.4229068984212,825232.1777777778,9.965896606445312e-05,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,AbuseIPDB - Bad Web Bot
443,1,0,0x0010,0x0018,0.238867267,0.004504511,43008.0,64640.0,1.7656519292860555,2.2808005388549044,0.0,515,0.0,2962.0,0.132250694,0.0119311845490089,3.0527250793196e-06,0.1061524420960389,0.0017472049334063,23576.194444444445,1300495.9,263.2783210113207,1587.057041619871,0.001297675,TCP,740.0,3771.0,9.0,6.0,15.0,1342.0,4175.0,5.097267389297485,2.630655288696289,149.11111111111111,160.80334040595764,25857.714285714286,695.8333333333334,1139.515408700851,1298495.3666666667,0.0001223087310791,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0004,0.000644421,2.8133e-05,40960.0,0.0,1.8622717859189293,2.12101357952074,0.0,571,0.0,2974.0,0.0727568537272727,0.0146080042138629,1.3025183468321515e-06,0.1180847323845198,0.0011412792589161,38919.07272727273,700367.4242424242,297.9634857470287,824.7207801703144,0.0005177198333333,TCP,1094.0,4006.0,11.0,12.0,23.0,1760.0,4666.0,5.906764030456543,5.65767240524292,160.0,201.6527267909418,40663.82222222223,388.8333333333333,836.4514693669087,699651.0606060605,0.0001437664031982,0.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.001557354,3.2241e-05,40960.0,64128.0,2.139055018280608,2.510908550167358,0.0,575,0.0,2974.0,0.0735725889,0.0122720245240102,8.260213774071556e-07,0.1079741788475825,0.0009088571820738,46681.95555555556,826286.0444444445,364.9227861186717,1144.4721171662818,0.0009151246,TCP,1118.0,4006.0,10.0,10.0,20.0,1706.0,4558.0,4.674961566925049,3.982622146606445,170.6,222.87259688989232,49672.194444444445,455.8,908.4229068984212,825232.1777777778,6.866455078125e-05,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0004,0.000664189,1.8435e-05,40960.0,0.0,1.4474918610759515,1.5255462532143216,0.0,571,0.0,2974.0,0.0959453214545454,0.0147758748573462,0.0004376689277748,0.1187612907559205,0.0209205384198128,39294.89090909091,845687.2909090909,229.8880255726989,842.1015317743055,0.0066642339090909,TCP,1099.0,5466.0,11.0,11.0,22.0,1747.0,6072.0,7.59935188293457,7.210531949996948,158.8181818181818,203.54767391339936,41431.65555555555,552.0,918.971055039276,844507.8,0.0004379749298095,0.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,8.3806e-05,2.3314e-05,40960.0,64128.0,1.9931276768535005,2.303906277250135,0.0,571,0.0,2974.0,0.0787790945,0.012242701416045,1.814029523514333e-07,0.1078451034829251,0.0004259142546938,45960.88888888889,826286.0444444445,338.4330795297244,1050.1204811706116,0.0002793599,TCP,1110.0,4006.0,10.0,10.0,20.0,1698.0,4558.0,5.017240047454834,4.340454339981079,169.8,221.11931168489107,48893.75,455.8,908.4229068984212,825232.1777777778,9.965896606445312e-05,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000142706,2.0468e-05,40960.0,64128.0,2.063469878007785,2.3772209347014424,0.0,587,0.0,2974.0,0.076331709,0.0137150115529057,4.7527093737369093e-07,0.1141457882502041,0.0006893989682133,47787.55555555556,758246.5636363636,354.5041250417375,996.7039046220956,0.0003900939090909,TCP,1130.0,4006.0,10.0,11.0,21.0,1718.0,4612.0,4.846205949783325,4.627251863479614,171.8,225.53608974569408,50866.52777777778,419.27272727272725,870.2790461580804,757385.6181818182,8.988380432128906e-05,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,AbuseIPDB - Bad Web Bot
443,1,0,0x0010,0x0018,0.238867267,0.004504511,43008.0,64640.0,1.7656519292860555,2.2808005388549044,0.0,515,0.0,2962.0,0.132250694,0.0119311845490089,3.0527250793196e-06,0.1061524420960389,0.0017472049334063,23576.194444444445,1300495.9,263.2783210113207,1587.057041619871,0.001297675,TCP,740.0,3771.0,9.0,6.0,15.0,1342.0,4175.0,5.097267389297485,2.630655288696289,149.11111111111111,160.80334040595764,25857.714285714286,695.8333333333334,1139.515408700851,1298495.3666666667,0.0001223087310791,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,1.8414e-05,1.7583e-05,40960.0,64128.0,2.05609990921266,2.378235796942229,0.0,571,0.0,2974.0,0.0764131339,0.0141718606577904,2.461964313204546e-07,0.1160313217407305,0.0004961818530745,44214.22222222222,758246.5636363636,345.0135647658843,997.1294086815964,0.0002708943636363,TCP,1090.0,4006.0,10.0,11.0,21.0,1678.0,4612.0,4.863576889038086,4.625277280807495,167.8,216.8175756508478,47009.86111111111,419.27272727272725,870.2790461580804,757385.6181818182,0.0001020431518554,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,AbuseIPDB - Bad Web Bot
443,1,0,0x0011,0x0010,0.000138839,3.754e-05,40960.0,64128.0,1.921436004853542,2.2110991133734545,0.0,584,0.0,2974.0,0.0826792473,0.0123838349058294,6.093260082104001e-07,0.108464939775662,0.0007805933693097,47508.45555555556,826286.0444444445,329.52627483238246,1007.8189758756206,0.0004551348,TCP,1127.0,4006.0,10.0,10.0,20.0,1715.0,4558.0,5.2044408321380615,4.522637605667114,171.5,224.86650360701668,50564.944444444445,455.8,908.4229068984212,825232.1777777778,8.463859558105469e-05,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,AbuseIPDB - Bad Web Bot
